Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
7862040776,FGA1216,NY,PAS,02/15/2017 12:00:00 AM,38,4DSD,CADIL,T,47330,63030,54100,20170407,83,83,83,346173,T301,D,1219P,,K,O,251,Harman St,,0,408,I3,,YYYYYYY,0900A,0700P,BK,,2011,,0,11,,,,
7862040764,KDA6045,PA,PAS,02/15/2017 12:00:00 AM,37,4DSD,BMW,T,54100,50130,47330,20170088,83,83,83,346173,T301,D,1217P,1210P,K,O,423,Knickerbocker Ave,,0,408,E5,,YYYYYYY,0900A,0700P,WHITE,,0,000-0000,0,11,,,,
7862040752,16062TC,NY,COM,02/15/2017 12:00:00 AM,50,DELV,KENWO,T,54100,81030,50130,88888888,83,83,83,346173,T301,D,1212P,,K,O,406,Knickerbocker Ave,,0,408,E2,,,,,WHITE,,0,,0,11,,,,
7862040740,16062TC,NY,COM,02/15/2017 12:00:00 AM,40,DELV,KENWO,T,54100,81030,50130,88888888,83,83,83,346173,T301,D,1210P,,K,O,406,Knickerbocker Ave,,0,408,I4,,YYYYYYY,,,WHITE,,0,,2,11,,,,
7862040739,XXLL36,NJ,PAS,02/15/2017 12:00:00 AM,38,VAN,CHEVR,T,54100,81930,81030,20170088,83,83,83,346173,T301,D,1206P,,K,O,365,Knickerbocker Ave,,0,408,I3,,YYYYYYY,0900A,0700P,WHITE,,0,,0,11,,,,
7862040727,XEFR80,NJ,PAS,02/15/2017 12:00:00 AM,37,VAN,FORD,T,54100,81030,50130,20170088,83,83,83,346173,T301,D,1204P,1101A,K,O,385,Knickerbocker Ave,,0,408,I3,,YYYYYYY,0900A,0700P,WHITE,,0,000-0000,0,11,,,,
7862040715,EBC3419,NY,PAS,02/15/2017 12:00:00 AM,37,4DSD,TOYOT,T,81930,94730,80630,20170629,83,83,83,346173,T301,D,1158A,1152A,K,O,362,Stockholm St,,0,408,I3,,YYYYYYY,0900A,0700P,BLACK,,2005,000-0000,0,11,,,,
7862040697,20970MG,NY,COM,02/15/2017 12:00:00 AM,38,DELV,FRUEH,T,31530,93530,54100,88888888,83,83,83,346173,T301,D,1149A,,K,O,1420,Dekalb Ave,,0,408,C3,,YYYYYYY,0900A,0700P,WHITE,,0,,0,11,,,,
7862040685,ETJ4020,NY,PAS,02/15/2017 12:00:00 AM,19,4DSD,HONDA,T,52930,93250,42730,88888888,84,84,84,346173,T301,D,1109A,,K,F,404,Jay St,,0,408,D1,,YYYYYYY,,,SILVE,,0,,0,11,,,,
7862040612,397FM2,MA,PAS,02/15/2017 12:00:00 AM,21,SUBN,TOYOT,T,40930,59030,26230,20170288,70,70,70,361268,T802,A,0313A,,K,F,864,Flatbush Ave,,0,408,D1,,Y Y Y,0300A,0600A,ORANG,,0,,0,I,,,,
7862040594,010LFX,OK,PAS,02/15/2017 12:00:00 AM,21,4DSD,VOLKS,T,69530,18950,69130,20171288,70,70,70,361268,T802,A,0230A,,K,O,50,Parkside Ave,,0,408,D1,,Y Y Y,1200A,0300A,SILVE,,0,,0,I,,,,
7862040545,BXK9678,AR,PAS,02/15/2017 12:00:00 AM,40,SUBN,BMW,T,67530,84730,12330,20170888,70,70,70,361268,T802,A,0211A,,K,F,612,Ocean Ave,,0,408,D1,,YYYYYYY,,,BLACK,,0,,3,I,,,,
7862040533,PHQ9361,GA,PAS,02/15/2017 12:00:00 AM,21,4DSD,TOYOT,T,26230,35480,35530,20170588,70,70,70,361268,T802,A,0133A,,K,F,1509,Church Ave,,0,408,D1,,Y Y Y,1200A,0300A,RED,,0,,0,I,,,,
7862040491,U94GVR,NJ,PAS,02/15/2017 12:00:00 AM,21,SUBN,TOYOT,T,28830,24850,14130,88888888,70,70,70,361268,T802,A,0052A,,K,F,1399,Coney Island Ave,,0,408,D1,,Y Y Y,1200A,0300A,OTHER,,0,,0,I,,,,
7862040480,T645584C,NY,OMT,02/15/2017 12:00:00 AM,21,4DSD,TOYOT,T,28830,44430,13980,20171231,70,70,70,361268,T802,A,0045A,,K,F,1150,Coney Island Ave,,0,408,D1,,Y Y Y,1200A,0300A,GR,,2011,,0,I,,,,
7846742190,FSR7488,NY,PAS,02/15/2017 12:00:00 AM,37,SUBN,CHRYS,T,75530,27530,29830,20171103,84,84,84,330544,T301,X,1236P,1215P,K,F,30,Schermerhorn St,,0,408,C,,YYYYYY,0900A,0700P,WHITE,,2015,301-3613,0,210J,,,,
7846742188,EUJ3056,NY,PAS,02/15/2017 12:00:00 AM,14,4DSD,FORD,T,75530,27530,29830,20170917,84,84,84,330544,T301,X,1232P,,K,F,2,Schermerhorn St,,0,408,C,,YYYYYYY,,,BK,,2016,,0,210J,,,,
7846742152,EHK3619,NY,PAS,02/15/2017 12:00:00 AM,68,4DSD,NISSA,T,70430,70428,93430,20180522,84,84,84,330544,T301,X,0926A,,K,F,15,Pierrepont St,,0,408,D1,,,,,RED,,2008,,0,210J,,,,
7846742103,D99DVG,NJ,PAS,02/15/2017 12:00:00 AM,68,4DSD,HONDA,T,42900,42730,56530,88888888,84,84,84,345428,T802,B,0121A,,K,F,29,Gallatin Pl,,0,408,C,,,,,GREY,,0,,0,Q,,,,
7846742097,4AVDH9,CT,PAS,02/15/2017 12:00:00 AM,14,4DSD,NISSA,T,34230,93250,42730,20170088,84,84,84,345428,T802,B,0108A,,K,F,213,Duffield St,,0,408,D1,,YYYYYYY,,,BLACK,,0,,0,Q,,,,
7846742073,W75BYD,NJ,PAS,02/15/2017 12:00:00 AM,21,SUBN,ROVER,T,13430,27430,90130,88888888,88,88,88,345428,T802,B,0020A,,K,O,860,Atlantic Ave,,0,408,D1,,Y Y Y,1200A,0300A,GREY,,0,,0,Q,,,,
7846742036,DMN2759,NY,PAS,02/15/2017 12:00:00 AM,21,SUBN,CHEVR,T,13430,45030,26730,20180223,88,88,88,345428,T802,B,0008A,,K,F,999,Atlantic Ave,,0,408,D,,Y Y Y,1200A,0300A,RED,,1993,,0,Q,,,,
7494950746,CLR9557,NY,PAS,02/15/2017 12:00:00 AM,74,4DSD,NISSA,T,70330,86250,75745,20150504,75,75,75,345440,T301,Y,1223P,,K,F,1325,Pennsylvania Ave,,0,408,J3,,,,,BK,,0,,0,Cond,,,,
7494950734,CLR9557,NY,PAS,02/15/2017 12:00:00 AM,70,4DSD,NISSA,T,70330,86250,75745,20150504,75,75,75,345440,T301,Y,1221P,,K,F,1325,Pennsylvania Ave,,0,408,D1,,YYYYYYY,,,BK,,0,,0,Cond,,,,
7494950722,CLR9557,NY,PAS,02/15/2017 12:00:00 AM,21,4DSD,NISSA,T,70330,86250,75745,20150504,75,75,75,345440,T301,Y,1220P,,K,F,1325,Pennsylvania Ave,,0,408,D1,,Y,1100A,1230A,BK,,0,,0,Cond,,,,
7494950710,61SS19,NY,MOT,02/15/2017 12:00:00 AM,21,MCY,HARLE,T,86250,57530,70330,20170430,75,75,75,345440,T301,Y,1212P,,K,O,45,Twin Pines Dr,,0,408,D1,,Y,1100A,1230A,RED,,0,,0,Cond,,,,
7494950692,ENB5492,NY,PAS,02/15/2017 12:00:00 AM,21,SUBN,NISSA,T,12710,40404,40404,20181125,75,75,75,345440,T301,Y,1155A,,K,F,200,Ardsley Loop,,0,408,D1,,Y,1100A,1230A,WH,,2016,,0,Cond,,,,
7494950680,879578N,NJ,PAS,02/15/2017 12:00:00 AM,21,SUBN,HONDA,T,12710,18950,18950,88888888,75,75,75,345440,T301,Y,1148A,,K,O,175,Ardsley Loop,,0,408,D1,,Y,1100A,1230A,RED,,0,,0,Cond,,,,
7494950679,FLJ3573,NY,PAS,02/15/2017 12:00:00 AM,21,4DSD,NISSA,T,87250,12710,12710,20170609,75,75,75,345440,T301,Y,1139A,,K,F,130,Vandalia Ave,,0,408,D1,,Y,1100A,1230A,WH,,2004,,0,Cond,,,,
7494950655,TMS750,GA,PAS,02/15/2017 12:00:00 AM,21,SUBN,JEEP,T,70330,86250,75745,20171288,75,75,75,345440,T301,Y,1125A,,K,F,1325,Pennsylvania Ave,,0,408,D1,,Y,1100A,1230A,GREY,,0,,0,Cond,,,,
7494950631,ADU6996,NY,PAS,02/15/2017 12:00:00 AM,68,SUBN,NISSA,T,42150,18950,18950,20170524,75,75,75,345440,T301,Y,1115A,,K,O,1420,Freeport Loop,,0,408,A1,,,,,GY,,2015,,0,Cond,,,,
7494950620,00573,CA,PAS,02/15/2017 12:00:00 AM,68,4DSD,BMW,T,88030,48330,56230,20170088,75,75,75,345440,T301,Y,1019A,,K,O,793,Vermont St,,0,408,E2,,,,,BLACK,,0,,0,Cond,,,,
7494950618,EMN9698,NY,PAS,02/15/2017 12:00:00 AM,40,SUBN,HONDA,T,70330,64530,48330,20180928,75,75,75,345440,T301,Y,0953A,,K,O,665,Pennsylvania Ave,,0,408,C,,YYYYYYY,,,GY,,2015,,7,Cond,,,,
7494950606,TXM5337,NC,PAS,02/15/2017 12:00:00 AM,14,SUBN,CHEVR,T,70330,19830,34330,20171088,75,75,75,345440,T301,Y,0939A,,K,O,445,Pennsylvania Ave,,0,408,E2,,YYYYYYY,0700A,0400P,BLACK,,0,,0,Cond,,,,
7494950564,U740667,TN,PAS,02/15/2017 12:00:00 AM,21,TRLR,TRAIL,T,55830,62030,60930,20170088,75,75,75,345440,T301,Y,0903A,,K,O,840,Liberty Ave,,0,408,J6,,YYYYYYY,,,WHITE,,0,,0,Cond,,,,
7060223745,DKW6275,NY,PAS,02/15/2017 12:00:00 AM,19,SUBN,HONDA,T,58330,24330,65530,20180228,94,94,94,358133,T301,G,0419P,,K,F,820,Manhattan Ave,,0,408,I3,,YYYYYYY,,,GREY,,2011,,0,17,,,,
7060223733,PDFESQS,NY,SRF,02/15/2017 12:00:00 AM,37,4DSD,ME/BE,T,58330,24330,65530,20180908,94,94,94,358133,T301,G,0417P,0347P,K,F,826,Manhattan Ave,,0,408,I3,,YYYYYY,0800A,0700P,WHITE,,2015,322-3021,0,17,,,,
7060223721,735WWZ,CT,PAS,02/15/2017 12:00:00 AM,37,4DSD,FORD,T,61130,42030,58330,88880088,94,94,94,358133,T301,G,0333P,0243P,K,O,150,Milton St,,0,408,D,,YYYYYY,0830A,0700P,BLACK,,0,322-3035,0,17,,,,
7060223587,EXY5287,NY,PAS,02/15/2017 12:00:00 AM,68,SUBN,BMW,T,66330,19530,18630,20180217,94,94,94,358133,T301,G,1250P,,K,F,154,N 7th St,,0,408,J3,,,,,BL,,2003,,0,17,,,,
7060223563,K11DWW,NJ,PAS,02/15/2017 12:00:00 AM,40,PICK,TOYOT,T,66230,95030,19530,88888888,94,94,94,358133,T301,G,1239P,,K,F,86,N 6th St,,0,408,D,,YYYYYYY,,,WHITE,,0,,2,17,,,,
7060223538,FGE5188,NY,PAS,02/15/2017 12:00:00 AM,68,SUBN,FORD,T,66030,19530,18630,20180201,94,94,94,358133,T301,G,1220P,,K,F,128,N 4th St,,0,408,I4,,,,,GOLD,,2008,,0,17,,,,
8039052646,22154MC,NY,COM,02/15/2017 12:00:00 AM,19,DELV,HIN,T,63030,90130,89730,20170731,79,79,79,357358,T301,M,1153A,,K,F,457,Myrtle Ave,,0,408,A1,,YYYYYYY,,,WH,,2013,,0,V,,,,
8039052634,FXY8109,NY,PAS,02/15/2017 12:00:00 AM,68,SUBN,TOYOT,T,69230,89330,74830,20180617,79,79,79,357358,T301,M,1137A,,K,O,528,Park Ave,,0,408,J3,,,,,GY,,2006,,0,V,,,,
8039052622,CHU9526,NY,PAS,02/15/2017 12:00:00 AM,70,SUBN,NISSA,T,89330,0,0,20170207,79,79,79,357358,T301,M,1130A,,K,I,W,Walworth St,20ft S/of Park Ave,0,408,D,,YYYYYYY,,,WH,,2016,,0,V,,,,
8039052592,EAE9946,NY,PAS,02/15/2017 12:00:00 AM,20,SUBN,TOYOT,T,54000,56490,69230,20170619,79,79,79,357358,T301,M,1018A,,K,F,802,Kent Ave,,0,408,C,,YYYYYYY,,,DKG,,2015,,0,V,,,,
8039052580,25090MH,NY,COM,02/15/2017 12:00:00 AM,14,VAN,UTILI,T,31530,77530,18630,20170809,79,79,79,357358,T301,M,0927A,,K,F,519,Dekalb Ave,,0,408,I4,,YYYYY,0700A,1000A,WH,,2005,,0,V,,,,
8039052555,EPU646,NY,PAS,02/15/2017 12:00:00 AM,68,SUBN,DODGE,T,79730,63030,93230,20170329,79,79,79,357358,T301,M,0916A,,K,F,162,Spencer St,,0,408,A1,,,,,BLACK,,2011,,0,V,,,,
8039052543,EHM2940,NY,PAS,02/15/2017 12:00:00 AM,68,4DSD,TOYOT,T,79730,63030,93230,20181217,79,79,79,357358,T301,M,0911A,,K,F,141,Spencer St,,0,408,A1,,,,,BK,,2016,,0,V,,,,
8039052531,883315N,NJ,PAS,02/15/2017 12:00:00 AM,68,SUBN,TOYOT,T,77530,41330,69230,88888888,79,79,79,357358,T301,M,0900A,,K,F,49,Skillman St,,0,408,A1,,,,,GREY,,0,,0,V,,,,
8039052518,T099316,MD,PAS,02/15/2017 12:00:00 AM,68,SUBN,TOYOT,T,77530,69230,63030,20170488,79,79,79,357358,T301,M,0816A,,K,F,103,Skillman St,,0,408,D1,,,,,GREY,,0,,0,V,,,,
8039052488,EXROOOO,NY,SRF,02/15/2017 12:00:00 AM,71,SUBN,JEEP,T,63030,79730,89330,20170430,79,79,79,357358,T301,M,0750A,,K,F,706,Myrtle Ave,,0,408,D1,,YYYYYYY,,,BLACK,,2014,,0,V,,,,
8039052476,EXROOOO,NY,SRF,02/15/2017 12:00:00 AM,21,SUBN,JEEP,T,63030,79730,89330,20170430,79,79,79,357358,T301,M,0749A,,K,F,706,Myrtle Ave,,0,408,D1,,YYYYYY,0730A,0800A,BLACK,,2014,,0,V,,,,
8039052464,198EMT,NY,SRF,02/15/2017 12:00:00 AM,21,SUBN,LEXUS,T,63030,79730,89330,20180227,79,79,79,357358,T301,M,0746A,,K,F,714,Myrtle Ave,,0,408,D1,,YYYYYY,0730A,0800A,GY,,2016,,0,V,,,,
8039052427,897542N,NJ,PAS,02/15/2017 12:00:00 AM,21,4DSD,HONDA,T,63030,77530,18630,88888888,79,79,79,357358,T301,M,0739A,,K,F,684,Myrtle Ave,,0,408,A1,,YYYYYY,0730A,0800A,GREY,,0,,0,V,,,,
8039052403,DBB3303,NY,PAS,02/15/2017 12:00:00 AM,68,4DSD,MERCU,T,77530,63030,93230,20181108,79,79,79,357358,T301,M,0728A,,K,F,163,Skillman St,,0,408,A1,,,,,RD,,2007,,0,V,,,,
8039052373,VNC5235,VA,PAS,02/15/2017 12:00:00 AM,68,SUBN,CHEVR,T,77530,93230,31530,20170488,79,79,79,357358,T301,M,0722A,,K,F,203,Skillman St,,0,408,C,,,,,BLUE,,0,,0,V,,,,
8039052350,C010375,CT,CMB,02/15/2017 12:00:00 AM,14,VAN,FORD,T,31530,85330,83330,20170088,79,79,79,357358,T301,M,0712A,,K,F,843,Dekalb Ave,,0,408,C,,YYYYY,0700A,1000A,RED,,0,,0,V,,,,
7864367446,35233BB,NY,OMR,02/15/2017 12:00:00 AM,14,BUS,,T,93055,53970,73570,20170228,90,90,90,363122,T802,B,1050P,,K,F,212,Williamsburg St East,,0,408,C,,YYYYYYY,0700A,1200A,YW,,2016,,0,S,,,,
7864367434,21265BB,NY,OMR,02/15/2017 12:00:00 AM,14,BUS,INTER,T,93055,53970,73570,88888888,90,90,90,363122,T802,B,1046P,,K,F,212,Williamsburg St East,,0,408,E2,,YYYYYYY,0700A,1200A,YELLO,,0,,0,S,,,,
7864367422,BDF6435,NY,PAS,02/15/2017 12:00:00 AM,40,SUBN,TOYOT,T,50530,54830,58730,20180319,90,90,90,363122,T802,B,1035P,,K,F,220,Hooper St,,0,408,F6,,YYYYYYY,,,GY,,2017,,0,S,,,,
7864367410,K39GZK,NJ,PAS,02/15/2017 12:00:00 AM,53,SEDN,MAZDA,T,0,0,0,88888888,90,90,90,363122,T802,B,1010P,,K,I,S,Wallabout St,0ft E/of Bedford Ave,0,408,D,,,,,BLACK,,0,,0,S,,,,
7864367392,898216N,NJ,PAS,02/15/2017 12:00:00 AM,20,SEDN,TOYOT,T,54000,0,0,88888888,90,90,90,363122,T802,B,0953P,,K,I,S,Kent Ave,40ft E/of Rutledge S,0,408,E2,,YYYYYYY,,,SILVE,,0,,0,S,,,,
7864367367,CUY6308,NY,PAS,02/15/2017 12:00:00 AM,40,SEDN,CHRYS,T,93055,95030,11145,20180228,90,90,90,363122,T802,B,0925P,,K,F,66,Williamsburg St East,,0,408,C,,YYYYYYY,,,OTHER,,2014,,5,S,,,,
7864367343,FFS3852,NY,PAS,02/15/2017 12:00:00 AM,46,SUBN,HONDA,T,70230,95030,18630,20190223,90,90,90,363122,T802,B,0912P,,K,F,76,Penn St,,0,408,E2,,,,,GREY,,2014,,0,S,,,,
7864367331,983886N,NJ,PAS,02/15/2017 12:00:00 AM,40,VAN,CHEVR,T,58730,89230,89030,88888888,90,90,90,363122,T802,B,0846P,,K,F,439,Marcy Ave,,0,408,E2,,YYYYYYY,,,OTHER,,0,,0,S,,,,
7864367320,VSC9752,VA,PAS,02/15/2017 12:00:00 AM,40,SUBN,CHEVR,T,41330,89330,74830,20171088,90,90,90,363122,T802,B,0826P,,K,F,507,Flushing Ave,,0,408,C,,YYYYYYY,,,GREY,,0,,0,S,,,,
7864367306,6WIR824,CA,PAS,02/15/2017 12:00:00 AM,14,SUBN,SUBAR,T,60530,68430,68130,20170088,90,90,90,355301,T301,C,0410P,,K,F,900,Metropolitan Ave,,0,408,A1,,YYYYY,0400P,0700P,GREY,,0,,0,A,,,,
7864367240,P12GPB,NJ,PAS,02/15/2017 12:00:00 AM,40,4DSD,AUDI,T,58330,53530,62430,88888888,90,90,90,355301,T301,C,0117P,,K,F,118,Manhattan Ave,,0,408,E2,,YYYYYYY,,,WHITE,,0,,4,A,,,,
7864367239,DHZ9964,NC,PAS,02/15/2017 12:00:00 AM,40,4DSD,CHRYS,T,75430,0,0,20170088,77,77,77,355301,T301,C,1254P,,K,I,N,Schenectady Ave,5ft E/of Fulton St,0,408,C3,,YYYYYYY,,,WHITE,,0,,2,A,,,,
7864367215,FTB6982,NY,PAS,02/15/2017 12:00:00 AM,21,4DSD,SAAB,T,69330,5680,5780,88888888,77,77,77,355301,T301,C,1208P,,K,F,113,Park Pl,,0,408,D1,,Y,1130A,0100P,BLACK,,0,,0,A,,,,
7864367203,6ZLM20,MA,PAS,02/15/2017 12:00:00 AM,21,SUBN,INFIN,T,69330,5680,5780,20170088,77,77,77,355301,T301,C,1206P,,K,F,99,Park Pl,,0,408,D1,,Y,1130A,0100P,BLACK,,0,,0,A,,,,
7864367185,ESY4466,NY,PAS,02/15/2017 12:00:00 AM,21,SUBN,SUBAR,T,69330,5580,5680,20170823,77,77,77,355301,T301,C,1202P,,K,F,35,Park Pl,,0,408,D1,,Y,1130A,0100P,BK,,2007,,0,A,,,,
7864367150,AB87073,CT,PAS,02/15/2017 12:00:00 AM,21,SUBN,TOYOT,T,81430,5580,5680,20170088,77,77,77,355301,T301,C,1156A,,K,F,27,Sterling Pl,,0,408,D1,,Y,1130A,0100P,GREY,,0,,0,A,,,,
7864367148,ECT9524,NY,PAS,02/15/2017 12:00:00 AM,21,SUBN,INFIN,T,81430,5580,5680,20171021,77,77,77,355301,T301,C,1154A,,K,O,62,Sterling Pl,,0,408,D1,,Y,1130A,0100P,GY,,2006,,0,A,,,,
7862040958,EHK8494,PA,PAS,02/15/2017 12:00:00 AM,37,BOAT,HONDA,T,47330,63030,54100,20171288,83,83,83,346173,T301,D,0310P,0108P,K,F,251,Harman St,,0,408,I3,,YYYYYYY,0900A,0700P,WHITE,,0,000-0000,0,11,,,,
7862040946,E52HGW,NJ,PAS,02/15/2017 12:00:00 AM,37,4DSD,SCION,T,47330,63030,54100,88888888,83,83,83,346173,T301,D,0307P,0244P,K,F,251,Harman St,,0,408,I4,,YYYYYYY,0900A,0700P,BLACK,,0,000-0000,0,11,,,,
8039052610,HMF2949,NY,PAS,02/15/2017 12:00:00 AM,20,SUBN,CHRYS,T,54000,56490,69230,20161224,79,79,79,357358,T301,M,1022A,,K,F,802,Kent Ave,,0,408,J3,,YYYYYYY,,,BLACK,,2017,,0,V,,,,
8039052609,HMF2949,NY,PAS,02/15/2017 12:00:00 AM,70,SUBN,CHRYS,T,54000,56490,69230,20161224,79,79,79,357358,T301,M,1020A,,K,F,802,Kent Ave,,0,408,D,,YYYYYYY,,,BLACK,,2017,,0,V,,,,
8039052579,HAX8387,NY,PAS,02/15/2017 12:00:00 AM,38,SUBN,FORD,T,31530,41930,77530,20170818,79,79,79,357358,T301,M,0926A,,K,F,500,Dekalb Ave,,0,408,I4,,YYYYYY,0800A,0700P,BK,,2015,,0,V,,,,
8039052567,HEE6199,NY,PAS,02/15/2017 12:00:00 AM,38,SUBN,TOYOT,T,31530,41930,77530,20180406,79,79,79,357358,T301,M,0924A,,K,F,490,Dekalb Ave,,0,408,A1,,YYYYYY,0800A,0700P,BK,,2016,,0,V,,,,
8039052520,GXL9189,NY,PAS,02/15/2017 12:00:00 AM,68,SUBN,TOYOT,T,77530,69230,63030,20170408,79,79,79,357358,T301,M,0818A,,K,F,85,Skillman St,,0,408,A1,,,,,BL,,2015,,0,V,,,,
8039052506,HHS5870,NY,PAS,02/15/2017 12:00:00 AM,21,SUBN,CHEVR,T,63030,41930,77530,20181012,79,79,79,357358,T301,M,0810A,,K,F,649,Myrtle Ave,,0,408,D,,YYYYYY,0800A,0830A,GY,,2013,,0,V,,,,
8039052490,HLE4604,NY,PAS,02/15/2017 12:00:00 AM,20,SUBN,TOYOT,T,63030,77530,18630,20180912,79,79,79,357358,T301,M,0808A,,K,F,665,Myrtle Ave,,0,408,J6,,YYYYYYY,,,GY,,2016,,0,V,,,,
8039052452,HCL8190,NY,PAS,02/15/2017 12:00:00 AM,21,SUBN,HONDA,T,63030,18630,79730,20171028,79,79,79,357358,T301,M,0744A,,K,F,690,Myrtle Ave,,0,408,D1,,YYYYYY,0730A,0800A,BK,,2016,,0,V,,,,
8039052440,HHU5072,NY,PAS,02/15/2017 12:00:00 AM,21,SUBN,FORD,T,63030,18630,79730,20180608,79,79,79,357358,T301,M,0743A,,K,F,690,Myrtle Ave,,0,408,D1,,YYYYYY,0730A,0800A,GR,,2016,,0,V,,,,
8039052439,HJL5626,NY,PAS,02/15/2017 12:00:00 AM,21,SUBN,DODGE,T,63030,18630,79730,20180626,79,79,79,357358,T301,M,0742A,,K,F,690,Myrtle Ave,,0,408,D1,,YYYYYY,0730A,0800A,GY,,2016,,0,V,,,,
8039052397,HLF2859,NY,PAS,02/15/2017 12:00:00 AM,68,SUBN,TOYOT,T,77530,93230,31530,20181026,79,79,79,357358,T301,M,0725A,,K,F,183,Skillman St,,0,408,A1,,,,,BL,,2017,,0,V,,,,
8039052348,JXP6349,PA,PAS,02/15/2017 12:00:00 AM,14,4DSD,NISSA,T,31530,83330,55530,20170988,79,79,79,357358,T301,M,0708A,,K,O,910,Dekalb Ave,,0,408,C,,YYYYY,0700A,1000A,BLACK,,0,,0,V,,,,
7864367379,HJF5785,NY,PAS,02/15/2017 12:00:00 AM,40,SUBN,NISSA,T,49430,54830,58730,20180724,90,90,90,363122,T802,B,0937P,,K,F,201,Hewes St,,0,408,E2,,YYYYYYY,,,GY,,2016,,0,S,,,,
7864367355,HCL3059,NY,PAS,02/15/2017 12:00:00 AM,14,SUBN,HONDA,T,95030,0,0,20180111,90,90,90,363122,T802,B,0917P,,K,I,S,Wythe Ave,10ft W/of Heyward St,0,408,F1,,YYYYYYY,,,BL,,2016,,0,S,,,,
7864367288,GXN9734,NY,PAS,02/15/2017 12:00:00 AM,68,4DSD,VOLKS,T,66430,34130,73650,20170701,94,94,94,355301,T301,C,0318P,,K,O,218,N 8th St,,0,408,D,,,,,BK,,2011,,0,A,,,,
7864367264,GMT7823,NY,PAS,02/15/2017 12:00:00 AM,20,SUBN,DODGE,T,47930,63630,65730,20180603,94,94,94,355301,T301,C,0251P,,K,O,88,Hausman St,,0,408,E2,,YYYYY,0800A,0600P,WHITE,,2001,,0,A,,,,
7864367227,GTW4974,NY,PAS,02/15/2017 12:00:00 AM,19,SUBN,CHEVR,T,31830,18630,67030,20180926,77,77,77,355301,T301,C,1235P,,K,F,1184,Dean St,,0,408,D1,,YYYYYYY,,,GY,,2013,,0,A,,,,
7864367161,GKW3823,NY,PAS,02/15/2017 12:00:00 AM,21,4DSD,DODGE,T,81430,5580,5680,20171019,77,77,77,355301,T301,C,1158A,,K,F,19,Sterling Pl,,0,408,D1,,Y,1130A,0100P,GY,,2006,,0,A,,,,
7864367136,GTC7348,NY,PAS,02/15/2017 12:00:00 AM,21,SUBN,MAZDA,T,81430,5580,5680,20180817,77,77,77,355301,T301,C,1153A,,K,O,62,Sterling Pl,,0,408,D1,,Y,1130A,0100P,BLACK,,2011,,0,A,,,,
7864367124,GYD6837,NY,PAS,02/15/2017 12:00:00 AM,21,4DSD,SUBAR,T,5680,72730,69330,88888888,77,77,77,355301,T301,C,1150A,,K,F,98,6th Ave,,0,408,I4,,Y,1130A,0100P,GREEN,,0,,0,A,,,,
7862040806,HAR8012,NY,PAS,02/15/2017 12:00:00 AM,46,SUBN,TOYOT,T,45930,54100,52130,20170722,83,83,83,346173,T301,D,1234P,,K,F,1366,Greene Ave,,0,408,C,,,,,BR,,2016,,0,11,,,,
7862040703,GMR2157,NY,PAS,02/15/2017 12:00:00 AM,37,SUBN,LEXUS,T,81930,0,0,20180319,83,83,83,346173,T301,D,1154A,1145A,K,I,N,Stockholm St,50ft E/of Knickerboc,0,408,I4,,YYYYYYY,0900A,0700P,BL,,2007,000-0000,0,11,,,,
7862040650,GLS7179,NY,PAS,02/15/2017 12:00:00 AM,21,SUBN,GMC,T,40930,13880,65030,20180115,70,70,70,361268,T802,A,0327A,,K,F,1234,Flatbush Ave,,0,408,D1,,Y Y Y,0300A,0600A,BLACK,,2002,,0,I,,,,
7862040570,GRA4575,NY,PAS,02/15/2017 12:00:00 AM,21,SUBN,HONDA,T,69530,18950,69130,20180615,70,70,70,361268,T802,A,0222A,,K,O,50,Parkside Ave,,0,408,J3,,Y Y Y,1200A,0300A,SILVE,,2004,,0,I,,,,
7862040569,HHK4312,NY,PAS,02/15/2017 12:00:00 AM,70,SUBN,TOYOT,T,69530,18950,69130,88888888,70,70,70,361268,T802,A,0221A,,K,O,50,Parkside Ave,,0,408,D1,,,,,SILVE,,2013,,0,I,,,,
7862040557,HHK4312,NY,PAS,02/15/2017 12:00:00 AM,21,SUBN,TOYOT,T,69530,18950,69130,88888888,70,70,70,361268,T802,A,0219A,,K,O,50,Parkside Ave,,0,408,E2,,Y Y Y,1200A,0300A,SILVE,,2013,,0,I,,,,
7862040521,GGS4594,NY,PAS,02/15/2017 12:00:00 AM,21,4DSD,NISSA,T,26230,35480,35530,20180611,70,70,70,361268,T802,A,0132A,,K,F,1503,Church Ave,,0,408,D1,,Y Y Y,1200A,0300A,GREY,,2005,,0,I,,,,
